"bedrock","zs","zb","depth","height","velocity:0","velocity:1","velocity:2","Points:0","Points:1","Points:2"
720,0,0,740.06,2960.2,0,-0.23418,0,0,3680.2,0
677.37,0,0,742.07,2968.3,3.6202,-0.23888,0,41069,3645.7,0
636.33,0,0,740.9,2963.6,6.9995,-0.24614,0,80609,3599.9,0
596.81,0,0,738.26,2953,10.292,-0.25094,0,1.1868e+05,3549.9,0
558.77,0,0,734.68,2938.7,13.486,-0.25692,0,1.5533e+05,3497.5,0
522.14,0,0,730.24,2920.9,16.641,-0.26339,0,1.9062e+05,3443.1,0
486.87,0,0,725.21,2900.8,19.707,-0.26989,0,2.246e+05,3387.7,0
452.92,0,0,719.61,2878.5,22.747,-0.27722,0,2.5731e+05,3331.4,0
420.22,0,0,713.63,2854.5,25.714,-0.28424,0,2.888e+05,3274.7,0
388.75,0,0,707.24,2828.9,28.663,-0.29225,0,3.1912e+05,3217.7,0
358.45,0,0,700.57,2802.3,31.555,-0.29986,0,3.4832e+05,3160.7,0
329.27,0,0,693.61,2774.4,34.432,-0.30849,0,3.7642e+05,3103.7,0
301.18,0,0,686.44,2745.8,37.265,-0.31674,0,4.0349e+05,3046.9,0
274.14,0,0,679.07,2716.3,40.087,-0.32598,0,4.2954e+05,2990.4,0
248.1,0,0,671.54,2686.1,42.876,-0.33494,0,4.5463e+05,2934.2,0
223.03,0,0,663.85,2655.4,45.656,-0.34482,0,4.7878e+05,2878.4,0
198.89,0,0,656.06,2624.2,48.413,-0.35454,0,5.0203e+05,2823.1,0
175.65,0,0,648.15,2592.6,51.165,-0.36511,0,5.2442e+05,2768.3,0
153.28,0,0,640.16,2560.7,53.902,-0.37566,0,5.4597e+05,2713.9,0
131.74,0,0,632.1,2528.4,56.637,-0.387,0,5.6673e+05,2660.1,0
111,0,0,623.97,2495.9,59.364,-0.39846,0,5.8671e+05,2606.9,0
91.031,0,0,615.79,2463.2,62.093,-0.41065,0,6.0594e+05,2554.2,0
71.806,0,0,607.58,2430.3,64.821,-0.4231,0,6.2446e+05,2502.1,0
53.296,0,0,599.33,2397.3,67.555,-0.43625,0,6.423e+05,2450.6,0
35.475,0,0,591.05,2364.2,70.293,-0.44978,0,6.5947e+05,2399.7,0
18.318,0,0,582.76,2331,73.041,-0.46401,0,6.7599e+05,2349.4,0
1.7983,0,0,574.46,2297.8,75.8,-0.47874,0,6.9191e+05,2299.6,0
-14.106,0,0,566.16,2264.6,78.573,-0.49418,0,7.0723e+05,2250.5,0
-29.419,0,0,557.85,2231.4,81.362,-0.51024,0,7.2198e+05,2202,0
-44.162,0,0,549.55,2198.2,84.171,-0.52705,0,7.3619e+05,2154,0
-58.356,0,0,541.26,2165,87,-0.54458,0,7.4986e+05,2106.7,0
-72.022,0,0,532.98,2131.9,89.854,-0.56294,0,7.6303e+05,2059.9,0
-85.18,0,0,524.72,2098.9,92.735,-0.58212,0,7.757e+05,2013.7,0
-97.848,0,0,516.47,2065.9,95.647,-0.60222,0,7.8791e+05,1968,0
-110.04,0,0,508.25,2033,98.59,-0.62327,0,7.9966e+05,1922.9,0
-121.79,0,0,500.04,2000.2,101.57,-0.64535,0,8.1097e+05,1878.4,0
-133.09,0,0,491.86,1967.5,104.59,-0.66851,0,8.2186e+05,1834.4,0
-143.98,0,0,483.71,1934.8,107.65,-0.69284,0,8.3235e+05,1790.9,0
-154.46,0,0,475.58,1902.3,110.76,-0.7184,0,8.4245e+05,1747.9,0
-164.55,0,0,467.49,1869.9,113.92,-0.74528,0,8.5217e+05,1705.4,0
-174.26,0,0,459.41,1837.7,117.13,-0.77359,0,8.6153e+05,1663.4,0
-183.62,0,0,451.37,1805.5,120.4,-0.80341,0,8.7054e+05,1621.9,0
-192.62,0,0,443.36,1773.4,123.73,-0.83487,0,8.7921e+05,1580.8,0
-201.29,0,0,435.37,1741.5,127.12,-0.86808,0,8.8756e+05,1540.2,0
-209.64,0,0,427.41,1709.7,130.59,-0.90318,0,8.9561e+05,1500,0
-217.68,0,0,419.48,1677.9,134.14,-0.94032,0,9.0335e+05,1460.3,0
-225.41,0,0,411.58,1646.3,137.77,-0.97966,0,9.108e+05,1420.9,0
-232.86,0,0,403.7,1614.8,141.49,-1.0214,0,9.1798e+05,1381.9,0
-240.04,0,0,395.84,1583.4,145.31,-1.0657,0,9.2489e+05,1343.3,0
-246.94,0,0,388.01,1552,149.23,-1.1128,0,9.3154e+05,1305.1,0
-253.59,0,0,380.2,1520.8,153.26,-1.163,0,9.3795e+05,1267.2,0
-259.99,0,0,372.41,1489.6,157.41,-1.2165,0,9.4412e+05,1229.6,0
-266.16,0,0,364.63,1458.5,161.69,-1.2737,0,9.5005e+05,1192.4,0
-272.09,0,0,356.87,1427.5,166.11,-1.3349,0,9.5577e+05,1155.4,0
-277.8,0,0,349.12,1396.5,170.69,-1.4005,0,9.6127e+05,1118.7,0
-283.3,0,0,341.37,1365.5,175.43,-1.471,0,9.6657e+05,1082.2,0
-288.6,0,0,333.63,1334.5,180.35,-1.5469,0,9.7167e+05,1045.9,0
-293.7,0,0,325.89,1303.6,185.47,-1.6288,0,9.7659e+05,1009.9,0
-298.61,0,0,318.15,1272.6,190.81,-1.7174,0,9.8132e+05,973.98,0
-303.33,0,0,310.39,1241.6,196.38,-1.8136,0,9.8587e+05,938.24,0
-307.88,0,0,302.62,1210.5,202.21,-1.9181,0,9.9025e+05,902.61,0
-312.26,0,0,294.83,1179.3,208.33,-2.0323,0,9.9447e+05,867.06,0
-316.48,0,0,287.01,1148,214.77,-2.1571,0,9.9854e+05,831.56,0
-320.54,0,0,279.15,1116.6,221.56,-2.2946,0,1.0024e+06,796.08,0
-324.45,0,0,271.25,1085,228.75,-2.446,0,1.0062e+06,760.56,0
-328.22,0,0,263.3,1053.2,236.39,-2.6145,0,1.0098e+06,724.97,0
-331.84,0,0,255.28,1021.1,244.54,-2.8013,0,1.0133e+06,689.26,0
-335.33,0,0,247.17,988.69,253.26,-3.0122,0,1.0167e+06,653.36,0
-338.69,0,0,238.98,955.91,262.64,-3.2476,0,1.0199e+06,617.22,0
-341.93,0,0,230.67,922.67,272.79,-3.519,0,1.023e+06,580.74,0
-345.04,0,0,222.23,888.92,283.84,-3.8232,0,1.0261e+06,543.88,0
-348.04,0,0,213.63,854.5,295.94,-4.1859,0,1.0289e+06,506.46,0
-350.93,0,0,204.85,819.4,309.32,-4.5912,0,1.0317e+06,468.47,0
-353.7,0,0,195.83,783.31,324.2,-5.1022,0,1.0344e+06,429.61,0
-356.38,0,0,186.57,746.3,341.04,-5.6622,0,1.037e+06,389.92,0
-358.96,0,0,176.94,707.77,360.14,-6.4401,0,1.0395e+06,348.81,0
-361.44,0,0,167,668,382.53,-7.2487,0,1.0418e+06,306.56,0
-363.83,0,0,156.42,625.68,408.62,-8.5788,0,1.0441e+06,261.85,0
-366.13,0,0,145.44,581.75,441.07,-9.825,0,1.0464e+06,215.62,0
-368.34,0,0,133.26,533.05,480.33,-12.467,0,1.0485e+06,164.71,0
-370.47,0,0,120.4,481.6,534.26,-14.424,0,1.0506e+06,111.13,0
-370.57,0,0,119.73,478.91,537.5,-15.314,0,1.0507e+06,108.34,0
-370.68,0,0,119.02,476.09,540.83,-16.225,0,1.0508e+06,105.41,0
-370.78,0,0,118.29,473.17,544.44,-16.864,0,1.0509e+06,102.39,0
-370.89,0,0,117.55,470.2,547.95,-17.243,0,1.051e+06,99.315,0
-370.99,0,0,116.8,467.2,551.54,-17.488,0,1.0511e+06,96.213,0
-371.09,0,0,116.05,464.19,555.13,-17.644,0,1.0512e+06,93.096,0
-371.2,0,0,115.29,461.17,558.78,-17.774,0,1.0513e+06,89.972,0
-371.3,0,0,114.54,458.15,562.47,-17.891,0,1.0514e+06,86.845,0
-371.41,0,0,113.78,455.12,566.22,-18.025,0,1.0515e+06,83.714,0
-371.51,0,0,113.02,452.08,570.04,-18.176,0,1.0516e+06,80.576,0
-371.61,0,0,112.26,449.04,573.94,-18.355,0,1.0517e+06,77.427,0
-371.72,0,0,111.5,445.98,577.91,-18.56,0,1.0518e+06,74.266,0
-371.82,0,0,110.73,442.91,581.97,-18.793,0,1.0519e+06,71.087,0
-371.92,0,0,109.95,439.81,586.12,-19.051,0,1.052e+06,67.887,0
-372.03,0,0,109.17,436.69,590.36,-19.333,0,1.0521e+06,64.664,0
-372.13,0,0,108.39,433.55,594.71,-19.635,0,1.0522e+06,61.414,0
-372.24,0,0,107.59,430.37,599.16,-19.957,0,1.0523e+06,58.136,0
-372.34,0,0,106.79,427.17,603.72,-20.294,0,1.0524e+06,54.827,0
-372.44,0,0,105.98,423.93,608.39,-20.649,0,1.0525e+06,51.486,0
-372.55,0,0,105.16,420.66,613.19,-21.015,0,1.0526e+06,48.113,0
-372.65,0,0,104.34,417.36,618.12,-21.399,0,1.0527e+06,44.704,0
-372.75,0,0,103.5,414.02,623.18,-21.791,0,1.0528e+06,41.26,0
-372.86,0,0,102.66,410.64,628.38,-22.206,0,1.0529e+06,37.779,0
-372.96,0,0,101.81,407.22,633.74,-22.625,0,1.053e+06,34.26,0
-373.07,0,0,100.94,403.77,639.26,-23.08,0,1.0531e+06,30.7,0
-373.17,0,0,100.07,400.27,644.97,-23.536,0,1.0532e+06,27.099,0
-373.27,0,0,99.181,396.72,650.84,-24.057,0,1.0533e+06,23.451,0
-373.38,0,0,98.283,393.13,656.94,-24.576,0,1.0534e+06,19.756,0
-373.48,0,0,97.372,389.49,663.21,-25.22,0,1.0535e+06,16.006,0
-373.58,0,0,96.447,385.79,669.74,-25.857,0,1.0536e+06,12.202,0
-373.69,0,0,95.505,382.02,676.35,-26.73,0,1.0537e+06,8.3306,0
-373.79,0,0,94.548,378.19,683.19,-27.565,0,1.0538e+06,4.4007,0
-373.9,0,0,93.575,374.3,689.88,-28.75,0,1.0539e+06,0.40216,0
-374,0,0,92.592,370.37,696.55,-29.658,0,1.054e+06,-3.6324,0
-374.1,0,0,91.606,366.42,702.56,-30.665,0,1.0541e+06,-7.6811,0
-374.21,0,0,90.64,362.56,708.11,-30.518,0,1.0542e+06,-11.646,0
-374.31,0,0,89.715,358.86,712.52,-29.588,0,1.0543e+06,-15.453,0
-374.42,0,0,88.869,355.48,716.79,-26.553,0,1.0544e+06,-18.938,0
-374.52,0,0,88.11,352.44,720.58,-22.165,0,1.0545e+06,-22.079,0
-374.62,0,0,87.059,348.24,724.83,-15.495,0,1.0546e+06,-26.387,0
-376.14,0,0,82.269,329.08,772.65,-4.3087,0,1.056e+06,-44.708,0
-377.71,0,0,80.664,322.66,784.98,5.1401,0,1.0575e+06,-40.883,0
-379.34,0,0,79.23,316.92,802.74,-1.7381,0,1.0591e+06,-38.522,0
-381.03,0,0,77.761,311.04,818.13,0.10007,0,1.0607e+06,-39.403,0
-382.79,0,0,76.486,305.94,833.41,0.45721,0,1.0624e+06,-38.174,0
-384.62,0,0,75.244,300.98,848.51,-0.18602,0,1.0642e+06,-37.549,0
-386.52,0,0,74.068,296.27,863.47,0.075884,0,1.066e+06,-37.094,0
-388.49,0,0,72.95,291.8,878.26,0.028928,0,1.0679e+06,-36.455,0
-390.54,0,0,71.88,287.52,892.98,-0.032884,0,1.0699e+06,-35.94,0
-392.67,0,0,70.857,283.43,907.61,-0.011133,0,1.0719e+06,-35.434,0
-394.88,0,0,69.877,279.51,922.17,-0.038156,0,1.0741e+06,-34.936,0
-397.17,0,0,68.936,275.75,936.68,-0.049422,0,1.0763e+06,-34.469,0
-399.56,0,0,68.032,272.13,951.16,-0.058637,0,1.0786e+06,-34.016,0
-402.03,0,0,67.161,268.64,965.62,-0.070884,0,1.081e+06,-33.58,0
-404.61,0,0,66.322,265.29,980.08,-0.079993,0,1.0834e+06,-33.161,0
-407.28,0,0,65.513,262.05,994.55,-0.08921,0,1.086e+06,-32.756,0
-410.05,0,0,64.731,258.92,1009,-0.097746,0,1.0887e+06,-32.365,0
-412.93,0,0,63.975,255.9,1023.6,-0.10559,0,1.0915e+06,-31.988,0
-415.93,0,0,63.244,252.98,1038.1,-0.113,0,1.0943e+06,-31.622,0
-419.03,0,0,62.536,250.14,1052.8,-0.1199,0,1.0973e+06,-31.268,0
-422.26,0,0,61.851,247.4,1067.4,-0.12638,0,1.1004e+06,-30.925,0
-425.62,0,0,61.186,244.74,1082.2,-0.13246,0,1.1037e+06,-30.593,0
-429.1,0,0,60.541,242.16,1097.1,-0.13816,0,1.107e+06,-30.271,0
-432.72,0,0,59.915,239.66,1112,-0.14353,0,1.1105e+06,-29.958,0
-436.48,0,0,59.308,237.23,1127.1,-0.14858,0,1.1141e+06,-29.654,0
-440.38,0,0,58.718,234.87,1142.2,-0.15334,0,1.1179e+06,-29.359,0
-444.43,0,0,58.144,232.58,1157.5,-0.15783,0,1.1218e+06,-29.072,0
-448.64,0,0,57.587,230.35,1173,-0.16207,0,1.1259e+06,-28.794,0
-453.02,0,0,57.045,228.18,1188.5,-0.16607,0,1.1301e+06,-28.523,0
-457.56,0,0,56.519,226.07,1204.3,-0.16986,0,1.1344e+06,-28.259,0
-462.28,0,0,56.006,224.02,1220.1,-0.17344,0,1.139e+06,-28.003,0
-467.18,0,0,55.507,222.03,1236.2,-0.17684,0,1.1437e+06,-27.754,0
-472.27,0,0,55.022,220.09,1252.5,-0.18005,0,1.1486e+06,-27.511,0
-477.55,0,0,54.55,218.2,1268.9,-0.1831,0,1.1537e+06,-27.275,0
-483.04,0,0,54.091,216.36,1285.5,-0.18599,0,1.159e+06,-27.046,0
-488.75,0,0,53.644,214.58,1302.4,-0.18873,0,1.1645e+06,-26.822,0
-494.67,0,0,53.209,212.84,1319.5,-0.19133,0,1.1702e+06,-26.605,0
-500.82,0,0,52.786,211.14,1336.8,-0.19381,0,1.1761e+06,-26.393,0
-507.21,0,0,52.374,209.5,1354.4,-0.19616,0,1.1823e+06,-26.187,0
-513.85,0,0,51.973,207.89,1372.2,-0.19839,0,1.1887e+06,-25.987,0
-520.74,0,0,51.583,206.33,1390.3,-0.20051,0,1.1953e+06,-25.792,0
-527.9,0,0,51.204,204.82,1408.7,-0.20254,0,1.2022e+06,-25.602,0
-535.34,0,0,50.835,203.34,1427.3,-0.20446,0,1.2094e+06,-25.418,0
-543.06,0,0,50.477,201.91,1446.3,-0.20629,0,1.2168e+06,-25.238,0
-551.08,0,0,50.128,200.51,1465.6,-0.20803,0,1.2246e+06,-25.064,0
-559.42,0,0,49.789,199.16,1485.3,-0.20969,0,1.2326e+06,-24.895,0
-568.07,0,0,49.46,197.84,1505.3,-0.21127,0,1.2409e+06,-24.73,0
-577.06,0,0,49.14,196.56,1525.6,-0.21277,0,1.2496e+06,-24.57,0
-586.4,0,0,48.83,195.32,1546.4,-0.2142,0,1.2586e+06,-24.415,0
-596.09,0,0,48.528,194.11,1567.6,-0.21557,0,1.2679e+06,-24.264,0
-606.17,0,0,48.236,192.94,1589.1,-0.21687,0,1.2776e+06,-24.118,0
-616.63,0,0,47.953,191.81,1611.1,-0.21811,0,1.2877e+06,-23.976,0
-627.49,0,0,47.678,190.71,1633.6,-0.21929,0,1.2982e+06,-23.839,0
-638.78,0,0,47.411,189.65,1656.5,-0.22041,0,1.309e+06,-23.706,0
-650.5,0,0,47.153,188.61,1680,-0.22148,0,1.3203e+06,-23.577,0
-662.67,0,0,46.904,187.61,1703.9,-0.2225,0,1.3321e+06,-23.452,0
-675.32,0,0,46.662,186.65,1728.4,-0.22347,0,1.3442e+06,-23.331,0
-688.45,0,0,46.429,185.71,1753.4,-0.22439,0,1.3569e+06,-23.214,0
-702.1,0,0,46.203,184.81,1779.1,-0.22528,0,1.37e+06,-23.101,0
-716.26,0,0,45.985,183.94,1805.3,-0.22611,0,1.3837e+06,-22.993,0
-730.98,0,0,45.775,183.1,1832.2,-0.22691,0,1.3979e+06,-22.887,0
-746.27,0,0,45.572,182.29,1859.7,-0.22767,0,1.4126e+06,-22.786,0
-762.14,0,0,45.377,181.51,1888,-0.22839,0,1.4279e+06,-22.688,0
-778.63,0,0,45.189,180.75,1916.9,-0.22908,0,1.4438e+06,-22.594,0
-795.76,0,0,45.007,180.03,1946.6,-0.22973,0,1.4603e+06,-22.504,0
-813.55,0,0,44.833,179.33,1977.1,-0.23035,0,1.4774e+06,-22.417,0
-832.02,0,0,44.666,178.67,2008.4,-0.23093,0,1.4952e+06,-22.333,0
-851.21,0,0,44.506,178.02,2040.6,-0.23149,0,1.5137e+06,-22.253,0
-871.15,0,0,44.352,177.41,2073.7,-0.23202,0,1.5329e+06,-22.176,0
-891.85,0,0,44.205,176.82,2107.6,-0.23252,0,1.5528e+06,-22.102,0
-913.35,0,0,44.064,176.25,2142.6,-0.233,0,1.5736e+06,-22.032,0
-935.69,0,0,43.929,175.71,2178.6,-0.23345,0,1.5951e+06,-21.964,0
-958.88,0,0,43.8,175.2,2215.6,-0.23388,0,1.6174e+06,-21.9,0
-982.98,0,0,43.677,174.71,2253.7,-0.23428,0,1.6406e+06,-21.838,0
-1008,0,0,43.56,174.24,2293,-0.23466,0,1.6647e+06,-21.78,0
-1034,0,0,43.448,173.79,2333.5,-0.23503,0,1.6898e+06,-21.724,0
-1061,0,0,43.342,173.37,2375.2,-0.23536,0,1.7158e+06,-21.671,0
-1089,0,0,43.241,172.96,2418.2,-0.23571,0,1.7428e+06,-21.621,0
-1118.2,0,0,43.146,172.58,2462.6,-0.23596,0,1.7709e+06,-21.573,0
-1148.4,0,0,43.055,172.22,2508.4,-0.2363,0,1.8e+06,-21.528,0
720,0,0,555.05,3145.3,0,-0.25067,0,0,3865.3,0
677.37,0,0,556.56,3153.8,3.6325,-0.25496,0,41069,3831.2,0
636.33,0,0,555.68,3148.8,7.013,-0.26201,0,80609,3785.2,0
596.81,0,0,553.7,3137.6,10.308,-0.26696,0,1.1868e+05,3734.4,0
558.77,0,0,551.01,3122.4,13.504,-0.27314,0,1.5533e+05,3681.2,0
522.14,0,0,547.68,3103.5,16.66,-0.2798,0,1.9062e+05,3625.6,0
486.87,0,0,543.91,3082.1,19.727,-0.2865,0,2.246e+05,3569,0
452.92,0,0,539.71,3058.4,22.769,-0.29407,0,2.5731e+05,3511.3,0
420.22,0,0,535.22,3032.9,25.738,-0.30132,0,2.888e+05,3453.1,0
388.75,0,0,530.43,3005.8,28.688,-0.30963,0,3.1912e+05,3394.5,0
358.45,0,0,525.42,2977.4,31.581,-0.3175,0,3.4832e+05,3335.9,0
329.27,0,0,520.21,2947.8,34.459,-0.32646,0,3.7642e+05,3277.1,0
301.18,0,0,514.83,2917.4,37.293,-0.33502,0,4.0349e+05,3218.6,0
274.14,0,0,509.3,2886,40.116,-0.34464,0,4.2954e+05,3160.2,0
248.1,0,0,503.65,2854,42.906,-0.35394,0,4.5463e+05,3102.1,0
223.03,0,0,497.89,2821.4,45.687,-0.36424,0,4.7878e+05,3044.4,0
198.89,0,0,492.04,2788.3,48.446,-0.37436,0,5.0203e+05,2987.1,0
175.65,0,0,486.11,2754.6,51.198,-0.38539,0,5.2442e+05,2930.3,0
153.28,0,0,480.12,2720.7,53.937,-0.39639,0,5.4597e+05,2874,0
131.74,0,0,474.07,2686.4,56.672,-0.40823,0,5.6673e+05,2818.1,0
111,0,0,467.98,2651.9,59.401,-0.4202,0,5.8671e+05,2762.9,0
91.031,0,0,461.84,2617.1,62.131,-0.43295,0,6.0594e+05,2708.1,0
71.806,0,0,455.68,2582.2,64.86,-0.44597,0,6.2446e+05,2654,0
53.296,0,0,449.49,2547.1,67.595,-0.45973,0,6.423e+05,2600.4,0
35.475,0,0,443.29,2512,70.334,-0.4739,0,6.5947e+05,2547.4,0
18.318,0,0,437.07,2476.7,73.084,-0.48881,0,6.7599e+05,2495.1,0
1.7983,0,0,430.85,2441.5,75.844,-0.50424,0,6.9191e+05,2443.3,0
-14.106,0,0,424.62,2406.2,78.618,-0.52044,0,7.0723e+05,2392.1,0
-29.419,0,0,418.39,2370.9,81.408,-0.53728,0,7.2198e+05,2341.5,0
-44.162,0,0,412.16,2335.6,84.218,-0.55493,0,7.3619e+05,2291.4,0
-58.356,0,0,405.95,2300.4,87.049,-0.57333,0,7.4986e+05,2242,0
-72.022,0,0,399.74,2265.2,89.904,-0.59261,0,7.6303e+05,2193.1,0
-85.18,0,0,393.54,2230,92.786,-0.61278,0,7.757e+05,2144.9,0
-97.848,0,0,387.35,2195,95.699,-0.63391,0,7.8791e+05,2097.2,0
-110.04,0,0,381.18,2160,98.644,-0.65604,0,7.9966e+05,2050,0
-121.79,0,0,375.03,2125.2,101.63,-0.67927,0,8.1097e+05,2003.4,0
-133.09,0,0,368.9,2090.4,104.65,-0.70364,0,8.2186e+05,1957.3,0
-143.98,0,0,362.78,2055.8,107.71,-0.72924,0,8.3235e+05,1911.8,0
-154.46,0,0,356.69,2021.2,110.82,-0.75616,0,8.4245e+05,1866.8,0
-164.55,0,0,350.61,1986.8,113.98,-0.78448,0,8.5217e+05,1822.3,0
-174.26,0,0,344.56,1952.5,117.19,-0.8143,0,8.6153e+05,1778.2,0
-183.62,0,0,338.53,1918.3,120.46,-0.84573,0,8.7054e+05,1734.7,0
-192.62,0,0,332.52,1884.3,123.79,-0.8789,0,8.7921e+05,1691.6,0
-201.29,0,0,326.53,1850.3,127.19,-0.91392,0,8.8756e+05,1649,0
-209.64,0,0,320.56,1816.5,130.66,-0.95094,0,8.9561e+05,1606.9,0
-217.68,0,0,314.61,1782.8,134.21,-0.99013,0,9.0335e+05,1565.1,0
-225.41,0,0,308.68,1749.2,137.85,-1.0316,0,9.108e+05,1523.8,0
-232.86,0,0,302.77,1715.7,141.57,-1.0757,0,9.1798e+05,1482.9,0
-240.04,0,0,296.88,1682.3,145.39,-1.1225,0,9.2489e+05,1442.3,0
-246.94,0,0,291.01,1649.1,149.31,-1.1723,0,9.3154e+05,1402.1,0
-253.59,0,0,285.15,1615.9,153.34,-1.2253,0,9.3795e+05,1362.3,0
-259.99,0,0,279.31,1582.7,157.5,-1.2818,0,9.4412e+05,1322.7,0
-266.16,0,0,273.47,1549.7,161.78,-1.3423,0,9.5005e+05,1283.5,0
-272.09,0,0,267.65,1516.7,166.21,-1.407,0,9.5577e+05,1244.6,0
-277.8,0,0,261.84,1483.7,170.79,-1.4763,0,9.6127e+05,1205.9,0
-283.3,0,0,256.03,1450.8,175.53,-1.5509,0,9.6657e+05,1167.5,0
-288.6,0,0,250.22,1417.9,180.46,-1.6312,0,9.7167e+05,1129.3,0
-293.7,0,0,244.42,1385,185.58,-1.7178,0,9.7659e+05,1091.3,0
-298.61,0,0,238.61,1352.1,190.92,-1.8116,0,9.8132e+05,1053.5,0
-303.33,0,0,232.79,1319.2,196.49,-1.9134,0,9.8587e+05,1015.8,0
-307.88,0,0,226.97,1286.1,202.33,-2.024,0,9.9025e+05,978.26,0
-312.26,0,0,221.12,1253,208.45,-2.1449,0,9.9447e+05,940.77,0
-316.48,0,0,215.26,1219.8,214.9,-2.2771,0,9.9854e+05,903.32,0
-320.54,0,0,209.37,1186.4,221.69,-2.4228,0,1.0024e+06,865.87,0
-324.45,0,0,203.44,1152.8,228.89,-2.5832,0,1.0062e+06,828.38,0
-328.22,0,0,197.47,1119,236.54,-2.7617,0,1.0098e+06,790.8,0
-331.84,0,0,191.46,1084.9,244.69,-2.9597,0,1.0133e+06,753.08,0
-335.33,0,0,185.38,1050.5,253.42,-3.1832,0,1.0167e+06,715.15,0
-338.69,0,0,179.23,1015.7,262.81,-3.4328,0,1.0199e+06,676.96,0
-341.93,0,0,173,980.33,272.97,-3.7206,0,1.023e+06,638.41,0
-345.04,0,0,166.67,944.47,284.03,-4.0434,0,1.0261e+06,599.43,0
-348.04,0,0,160.22,907.91,296.14,-4.4281,0,1.0289e+06,559.87,0
-350.93,0,0,153.64,870.61,309.54,-4.8583,0,1.0317e+06,519.68,0
-353.7,0,0,146.87,832.27,324.43,-5.4004,0,1.0344e+06,478.57,0
-356.38,0,0,139.93,792.94,341.29,-5.9952,0,1.037e+06,436.56,0
-358.96,0,0,132.71,752,360.4,-6.8206,0,1.0395e+06,393.05,0
-361.44,0,0,125.25,709.75,382.82,-7.6803,0,1.0418e+06,348.31,0
-363.83,0,0,117.32,664.79,408.94,-9.0918,0,1.0441e+06,300.96,0
-366.13,0,0,109.08,618.11,441.42,-10.417,0,1.0464e+06,251.98,0
-368.34,0,0,99.947,566.37,480.73,-13.224,0,1.0485e+06,198.03,0
-370.47,0,0,90.3,511.7,534.71,-15.297,0,1.0506e+06,141.23,0
-370.57,0,0,89.796,508.85,538.05,-16.339,0,1.0507e+06,138.27,0
-370.68,0,0,89.266,505.84,541.44,-17.288,0,1.0508e+06,135.16,0
-370.78,0,0,88.719,502.74,545.02,-17.93,0,1.0509e+06,131.96,0
-370.89,0,0,88.163,499.59,548.48,-18.295,0,1.051e+06,128.7,0
-370.99,0,0,87.601,496.4,552.05,-18.549,0,1.0511e+06,125.41,0
-371.09,0,0,87.036,493.2,555.62,-18.706,0,1.0512e+06,122.11,0
-371.2,0,0,86.469,489.99,559.26,-18.846,0,1.0513e+06,118.8,0
-371.3,0,0,85.902,486.78,562.95,-18.972,0,1.0514e+06,115.48,0
-371.41,0,0,85.335,483.56,566.71,-19.118,0,1.0515e+06,112.16,0
-371.51,0,0,84.766,480.34,570.53,-19.282,0,1.0516e+06,108.83,0
-371.61,0,0,84.195,477.11,574.43,-19.476,0,1.0517e+06,105.49,0
-371.72,0,0,83.622,473.86,578.42,-19.696,0,1.0518e+06,102.14,0
-371.82,0,0,83.045,470.59,582.48,-19.947,0,1.0519e+06,98.768,0
-371.92,0,0,82.465,467.3,586.64,-20.222,0,1.052e+06,95.375,0
-372.03,0,0,81.88,463.98,590.89,-20.523,0,1.0521e+06,91.957,0
-372.13,0,0,81.29,460.64,595.25,-20.845,0,1.0522e+06,88.51,0
-372.24,0,0,80.695,457.27,599.7,-21.188,0,1.0523e+06,85.034,0
-372.34,0,0,80.094,453.86,604.27,-21.547,0,1.0524e+06,81.525,0
-372.44,0,0,79.487,450.43,608.95,-21.924,0,1.0525e+06,77.982,0
-372.55,0,0,78.874,446.95,613.76,-22.314,0,1.0526e+06,74.404,0
-372.65,0,0,78.254,443.44,618.69,-22.722,0,1.0527e+06,70.789,0
-372.75,0,0,77.628,439.89,623.76,-23.14,0,1.0528e+06,67.136,0
-372.86,0,0,76.995,436.3,628.97,-23.583,0,1.0529e+06,63.444,0
-372.96,0,0,76.354,432.67,634.34,-24.032,0,1.053e+06,59.712,0
-373.07,0,0,75.706,429,639.87,-24.519,0,1.0531e+06,55.936,0
-373.17,0,0,75.05,425.29,645.59,-25.009,0,1.0532e+06,52.116,0
-373.27,0,0,74.386,421.52,651.48,-25.567,0,1.0533e+06,48.246,0
-373.38,0,0,73.713,417.7,657.59,-26.122,0,1.0534e+06,44.327,0
-373.48,0,0,73.029,413.83,663.88,-26.804,0,1.0535e+06,40.349,0
-373.58,0,0,72.335,409.9,670.41,-27.472,0,1.0536e+06,36.313,0
-373.69,0,0,71.629,405.9,677.04,-28.365,0,1.0537e+06,32.207,0
-373.79,0,0,70.911,401.83,683.85,-29.194,0,1.0538e+06,28.038,0
-373.9,0,0,70.181,397.69,690.49,-30.331,0,1.0539e+06,23.796,0
-374,0,0,69.444,393.52,697.01,-31.14,0,1.054e+06,19.516,0
-374.1,0,0,68.704,389.32,702.82,-31.972,0,1.0541e+06,15.22,0
-374.21,0,0,67.98,385.22,708.06,-31.615,0,1.0542e+06,11.014,0
-374.31,0,0,67.286,381.29,712.22,-30.489,0,1.0543e+06,6.9761,0
-374.42,0,0,66.652,377.69,716.21,-27.409,0,1.0544e+06,3.2793,0
-374.52,0,0,66.083,374.47,720.01,-23.054,0,1.0545e+06,-0.051381,0
